transaction_id,customer_id,product_id,sales_rep_id,transaction_date,quantity,unit_price,discount_percent,gross_amount,discount_amount,net_amount,payment_method,payment_status,sales_channel,region,currency_code,exchange_rate_to_usd,order_priority
TXN-2023-02251,CUST-01548,PROD-0009,REP-0045,2023-11-29,12,99.00,20.00,1188.00,237.60,950.40,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-02252,CUST-01575,PROD-0004,REP-0078,2023-01-22,1,5999.00,0.00,5999.00,0.00,5999.00,Invoice,Completed,Online,North America,USD,1.0000,Medium
TXN-2023-02253,CUST-00186,PROD-0011,REP-0156,2024-10-05,20,199.00,10.00,3980.00,398.00,3582.00,Wire Transfer,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02254,CUST-00149,PROD-0009,REP-0156,2023-03-04,15,99.00,20.00,1485.00,297.00,1188.00,PayPal,Completed,Online,North America,CAD,0.7500,High
TXN-2023-02255,CUST-01139,PROD-0008,REP-0156,2024-02-03,1,2999.00,10.00,2999.00,299.90,2699.10,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-02256,CUST-02224,PROD-0010,REP-0156,2023-05-09,3,999.00,5.00,2997.00,149.85,2847.15,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-02257,CUST-01393,PROD-0001,REP-0112,2023-08-05,6,299.00,0.00,1794.00,0.00,1794.00,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02258,CUST-01498,PROD-0008,REP-0112,2024-02-04,8,2999.00,0.00,23992.00,0.00,23992.00,PayPal,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-02259,CUST-00436,PROD-0001,REP-0078,2023-05-07,1,299.00,0.00,299.00,0.00,299.00,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-02260,CUST-01726,PROD-0002,REP-0245,2023-10-31,15,2999.00,10.00,44985.00,4498.50,40486.50,Invoice,Failed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-02261,CUST-01495,PROD-0018,REP-0245,2024-06-28,6,7999.00,20.00,47994.00,9598.80,38395.20,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02262,CUST-00382,PROD-0004,REP-0289,2023-10-20,8,5999.00,15.00,47992.00,7198.80,40793.20,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02263,CUST-02202,PROD-0012,REP-0156,2024-02-25,3,1499.00,5.00,4497.00,224.85,4272.15,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02264,CUST-00963,PROD-0011,REP-0203,2023-04-30,30,199.00,20.00,5970.00,1194.00,4776.00,PayPal,Completed,Online,Europe,EUR,1.0800,Medium
TXN-2023-02265,CUST-00329,PROD-0018,REP-0078,2023-04-25,10,7999.00,15.00,79990.00,11998.50,67991.50,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02266,CUST-01318,PROD-0003,REP-0078,2023-11-14,1,599.00,5.00,599.00,29.95,569.05,Wire Transfer,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-02267,CUST-02452,PROD-0011,REP-0203,2023-01-16,2,199.00,10.00,398.00,39.80,358.20,Wire Transfer,Completed,Online,North America,CAD,0.7500,Medium
TXN-2023-02268,CUST-00108,PROD-0003,REP-0134,2024-02-05,1,599.00,8.00,599.00,47.92,551.08,Credit Card,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02269,CUST-01692,PROD-0004,REP-0078,2024-08-12,1,5999.00,0.00,5999.00,0.00,5999.00,Credit Card,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-02270,CUST-02591,PROD-0008,REP-0203,2024-02-04,12,2999.00,20.00,35988.00,7197.60,28790.40,PayPal,Pending,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02271,CUST-00535,PROD-0010,REP-0289,2023-08-20,5,999.00,10.00,4995.00,499.50,4495.50,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-02272,CUST-02012,PROD-0002,REP-0045,2024-10-10,1,2999.00,10.00,2999.00,299.90,2699.10,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02273,CUST-01396,PROD-0018,REP-0156,2023-05-07,12,7999.00,18.00,95988.00,17277.84,78710.16,Wire Transfer,Completed,Online,Europe,GBP,1.2700,Low
TXN-2023-02274,CUST-00494,PROD-0001,REP-0245,2024-08-27,25,299.00,15.00,7475.00,1121.25,6353.75,Invoice,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-02275,CUST-00944,PROD-0001,REP-0112,2023-05-11,1,299.00,0.00,299.00,0.00,299.00,PayPal,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-02276,CUST-02507,PROD-0021,REP-0045,2023-03-04,20,299.00,0.00,5980.00,0.00,5980.00,Invoice,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-02277,CUST-01877,PROD-0001,REP-0089,2023-09-21,10,299.00,10.00,2990.00,299.00,2691.00,Invoice,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02278,CUST-00149,PROD-0008,REP-0089,2023-05-16,15,2999.00,10.00,44985.00,4498.50,40486.50,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02279,CUST-00694,PROD-0007,REP-0134,2024-03-12,1,8999.00,15.00,8999.00,1349.85,7649.15,PayPal,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-02280,CUST-00578,PROD-0021,REP-0245,2023-03-31,12,299.00,20.00,3588.00,717.60,2870.40,Wire Transfer,Completed,Online,Europe,GBP,1.2700,Medium
TXN-2023-02281,CUST-00680,PROD-0007,REP-0078,2024-10-03,12,8999.00,18.00,107988.00,19437.84,88550.16,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-02282,CUST-01602,PROD-0010,REP-0245,2023-12-21,25,999.00,8.00,24975.00,1998.00,22977.00,PayPal,Completed,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-02283,CUST-01406,PROD-0007,REP-0203,2023-07-28,5,8999.00,0.00,44995.00,0.00,44995.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02284,CUST-02292,PROD-0004,REP-0203,2024-10-06,3,5999.00,5.00,17997.00,899.85,17097.15,PayPal,Completed,Online,Europe,EUR,1.0800,High
TXN-2023-02285,CUST-01527,PROD-0010,REP-0245,2024-09-12,8,999.00,20.00,7992.00,1598.40,6393.60,Wire Transfer,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-02286,CUST-01021,PROD-0008,REP-0156,2023-01-29,3,2999.00,12.00,8997.00,1079.64,7917.36,Invoice,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-02287,CUST-02276,PROD-0021,REP-0267,2024-01-18,1,299.00,10.00,299.00,29.90,269.10,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-02288,CUST-01506,PROD-0021,REP-0089,2023-08-22,3,299.00,18.00,897.00,161.46,735.54,Credit Card,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02289,CUST-02448,PROD-0011,REP-0112,2024-05-26,2,199.00,20.00,398.00,79.60,318.40,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-02290,CUST-00339,PROD-0021,REP-0089,2024-08-07,5,299.00,5.00,1495.00,74.75,1420.25,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-02291,CUST-02437,PROD-0006,REP-0245,2024-02-05,15,899.00,8.00,13485.00,1078.80,12406.20,PayPal,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02292,CUST-01908,PROD-0015,REP-0112,2024-08-21,3,4999.00,10.00,14997.00,1499.70,13497.30,Invoice,Completed,Partner,Europe,GBP,1.2700,Low
TXN-2023-02293,CUST-01253,PROD-0009,REP-0267,2024-08-22,15,99.00,8.00,1485.00,118.80,1366.20,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02294,CUST-01637,PROD-0009,REP-0112,2024-09-15,20,99.00,15.00,1980.00,297.00,1683.00,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02295,CUST-01076,PROD-0003,REP-0245,2024-03-24,4,599.00,15.00,2396.00,359.40,2036.60,Invoice,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-02296,CUST-01722,PROD-0021,REP-0078,2023-01-04,2,299.00,15.00,598.00,89.70,508.30,PayPal,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-02297,CUST-00956,PROD-0007,REP-0203,2024-04-10,3,8999.00,8.00,26997.00,2159.76,24837.24,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02298,CUST-02517,PROD-0010,REP-0267,2023-03-08,1,999.00,18.00,999.00,179.82,819.18,Wire Transfer,Pending,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02299,CUST-01772,PROD-0001,REP-0134,2023-05-28,1,299.00,5.00,299.00,14.95,284.05,Credit Card,Completed,Online,North America,USD,1.0000,Low
TXN-2023-02300,CUST-01229,PROD-0003,REP-0089,2023-07-10,10,599.00,10.00,5990.00,599.00,5391.00,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02301,CUST-01695,PROD-0011,REP-0267,2024-03-22,2,199.00,5.00,398.00,19.90,378.10,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02302,CUST-02467,PROD-0021,REP-0267,2024-07-15,1,299.00,15.00,299.00,44.85,254.15,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02303,CUST-00931,PROD-0015,REP-0245,2023-08-12,3,4999.00,20.00,14997.00,2999.40,11997.60,Credit Card,Completed,Partner,Asia-Pacific,SGD,0.7400,Low
TXN-2023-02304,CUST-02523,PROD-0003,REP-0112,2023-12-21,25,599.00,10.00,14975.00,1497.50,13477.50,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02305,CUST-00328,PROD-0006,REP-0112,2023-03-28,3,899.00,0.00,2697.00,0.00,2697.00,PayPal,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02306,CUST-00481,PROD-0012,REP-0203,2024-04-18,3,1499.00,10.00,4497.00,449.70,4047.30,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Medium
TXN-2023-02307,CUST-00221,PROD-0008,REP-0245,2023-01-08,25,2999.00,20.00,74975.00,14995.00,59980.00,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-02308,CUST-01373,PROD-0007,REP-0045,2023-08-09,2,8999.00,0.00,17998.00,0.00,17998.00,Wire Transfer,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-02309,CUST-00266,PROD-0012,REP-0203,2024-05-02,1,1499.00,5.00,1499.00,74.95,1424.05,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-02310,CUST-01559,PROD-0009,REP-0112,2023-08-21,12,99.00,8.00,1188.00,95.04,1092.96,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02311,CUST-02081,PROD-0006,REP-0289,2023-05-27,3,899.00,20.00,2697.00,539.40,2157.60,PayPal,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-02312,CUST-01883,PROD-0008,REP-0089,2024-07-03,1,2999.00,15.00,2999.00,449.85,2549.15,Credit Card,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02313,CUST-02510,PROD-0002,REP-0245,2024-07-26,2,2999.00,15.00,5998.00,899.70,5098.30,Invoice,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-02314,CUST-00452,PROD-0010,REP-0245,2024-11-07,2,999.00,15.00,1998.00,299.70,1698.30,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-02315,CUST-00598,PROD-0015,REP-0045,2024-03-09,4,4999.00,5.00,19996.00,999.80,18996.20,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-02316,CUST-01087,PROD-0003,REP-0078,2023-03-04,5,599.00,5.00,2995.00,149.75,2845.25,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-02317,CUST-00639,PROD-0010,REP-0089,2023-11-06,1,999.00,10.00,999.00,99.90,899.10,Wire Transfer,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02318,CUST-00577,PROD-0011,REP-0289,2024-11-29,2,199.00,8.00,398.00,31.84,366.16,Credit Card,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-02319,CUST-00571,PROD-0001,REP-0156,2024-02-10,1,299.00,10.00,299.00,29.90,269.10,PayPal,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-02320,CUST-01130,PROD-0021,REP-0078,2024-10-20,1,299.00,15.00,299.00,44.85,254.15,Invoice,Completed,Partner,Asia-Pacific,AUD,0.6700,High
TXN-2023-02321,CUST-00766,PROD-0012,REP-0203,2024-05-31,10,1499.00,12.00,14990.00,1798.80,13191.20,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,High
TXN-2023-02322,CUST-02203,PROD-0006,REP-0289,2024-11-02,3,899.00,5.00,2697.00,134.85,2562.15,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02323,CUST-00214,PROD-0008,REP-0245,2024-01-16,2,2999.00,0.00,5998.00,0.00,5998.00,PayPal,Pending,Partner,North America,USD,1.0000,Medium
TXN-2023-02324,CUST-00385,PROD-0006,REP-0289,2024-05-11,10,899.00,12.00,8990.00,1078.80,7911.20,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-02325,CUST-00319,PROD-0015,REP-0203,2024-11-07,5,4999.00,15.00,24995.00,3749.25,21245.75,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02326,CUST-00223,PROD-0009,REP-0267,2023-03-01,25,99.00,15.00,2475.00,371.25,2103.75,Invoice,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02327,CUST-00521,PROD-0001,REP-0156,2024-04-09,1,299.00,10.00,299.00,29.90,269.10,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,High
TXN-2023-02328,CUST-01059,PROD-0007,REP-0289,2024-07-01,8,8999.00,20.00,71992.00,14398.40,57593.60,Credit Card,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-02329,CUST-01867,PROD-0015,REP-0156,2024-01-26,30,4999.00,18.00,149970.00,26994.60,122975.40,Invoice,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02330,CUST-01784,PROD-0008,REP-0112,2024-10-09,5,2999.00,15.00,14995.00,2249.25,12745.75,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02331,CUST-01056,PROD-0006,REP-0045,2023-04-29,1,899.00,15.00,899.00,134.85,764.15,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Low
TXN-2023-02332,CUST-02385,PROD-0011,REP-0203,2024-03-03,8,199.00,10.00,1592.00,159.20,1432.80,PayPal,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-02333,CUST-02344,PROD-0011,REP-0112,2023-11-01,8,199.00,20.00,1592.00,318.40,1273.60,Credit Card,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-02334,CUST-01918,PROD-0021,REP-0289,2024-05-02,3,299.00,15.00,897.00,134.55,762.45,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02335,CUST-01983,PROD-0012,REP-0089,2023-01-04,2,1499.00,0.00,2998.00,0.00,2998.00,PayPal,Completed,Partner,Asia-Pacific,JPY,0.0075,High
TXN-2023-02336,CUST-00525,PROD-0010,REP-0089,2024-09-22,2,999.00,15.00,1998.00,299.70,1698.30,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02337,CUST-02484,PROD-0002,REP-0112,2023-01-03,25,2999.00,10.00,74975.00,7497.50,67477.50,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Medium
TXN-2023-02338,CUST-02210,PROD-0003,REP-0078,2024-10-27,15,599.00,10.00,8985.00,898.50,8086.50,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-02339,CUST-01583,PROD-0010,REP-0203,2023-02-18,2,999.00,20.00,1998.00,399.60,1598.40,PayPal,Completed,Partner,Europe,EUR,1.0800,High
TXN-2023-02340,CUST-00422,PROD-0012,REP-0267,2023-05-06,3,1499.00,20.00,4497.00,899.40,3597.60,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02341,CUST-00930,PROD-0009,REP-0156,2023-01-30,20,99.00,10.00,1980.00,198.00,1782.00,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,Medium
TXN-2023-02342,CUST-01949,PROD-0001,REP-0245,2023-01-12,12,299.00,0.00,3588.00,0.00,3588.00,Invoice,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-02343,CUST-01340,PROD-0007,REP-0203,2023-08-28,3,8999.00,0.00,26997.00,0.00,26997.00,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,Medium
TXN-2023-02344,CUST-01488,PROD-0002,REP-0089,2024-12-05,3,2999.00,15.00,8997.00,1349.55,7647.45,Credit Card,Completed,Partner,North America,CAD,0.7500,Medium
TXN-2023-02345,CUST-01734,PROD-0006,REP-0134,2024-07-18,2,899.00,8.00,1798.00,143.84,1654.16,PayPal,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-02346,CUST-01373,PROD-0012,REP-0078,2024-12-30,12,1499.00,18.00,17988.00,3237.84,14750.16,Invoice,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02347,CUST-00629,PROD-0021,REP-0045,2023-03-05,4,299.00,15.00,1196.00,179.40,1016.60,Wire Transfer,Completed,Partner,Asia-Pacific,JPY,0.0075,High
TXN-2023-02348,CUST-02316,PROD-0007,REP-0045,2023-09-03,10,8999.00,20.00,89990.00,17998.00,71992.00,Invoice,Pending,Partner,North America,CAD,0.7500,Low
TXN-2023-02349,CUST-01016,PROD-0007,REP-0267,2023-02-16,8,8999.00,5.00,71992.00,3599.60,68392.40,Credit Card,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-02350,CUST-02436,PROD-0004,REP-0245,2024-09-01,2,5999.00,10.00,11998.00,1199.80,10798.20,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02351,CUST-00773,PROD-0012,REP-0203,2024-03-20,10,1499.00,15.00,14990.00,2248.50,12741.50,Credit Card,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-02352,CUST-00807,PROD-0018,REP-0134,2023-03-18,1,7999.00,10.00,7999.00,799.90,7199.10,PayPal,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02353,CUST-01113,PROD-0009,REP-0045,2024-11-13,8,99.00,8.00,792.00,63.36,728.64,PayPal,Completed,Partner,North America,USD,1.0000,High
TXN-2023-02354,CUST-02457,PROD-0021,REP-0267,2023-12-27,15,299.00,10.00,4485.00,448.50,4036.50,Wire Transfer,Completed,Partner,Asia-Pacific,SGD,0.7400,Medium
TXN-2023-02355,CUST-01932,PROD-0008,REP-0089,2024-11-30,20,2999.00,0.00,59980.00,0.00,59980.00,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,Low
TXN-2023-02356,CUST-00534,PROD-0003,REP-0245,2023-11-23,5,599.00,18.00,2995.00,539.10,2455.90,PayPal,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02357,CUST-00239,PROD-0021,REP-0289,2023-09-10,12,299.00,20.00,3588.00,717.60,2870.40,Invoice,Pending,Direct Sales,North America,USD,1.0000,High
TXN-2023-02358,CUST-01727,PROD-0009,REP-0267,2023-05-26,1,99.00,15.00,99.00,14.85,84.15,Invoice,Completed,Direct Sales,Asia-Pacific,JPY,0.0075,Medium
TXN-2023-02359,CUST-00760,PROD-0010,REP-0156,2023-05-31,25,999.00,8.00,24975.00,1998.00,22977.00,PayPal,Completed,Direct Sales,North America,USD,1.0000,Low
TXN-2023-02360,CUST-01632,PROD-0011,REP-0267,2024-02-04,1,199.00,8.00,199.00,15.92,183.08,Credit Card,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02361,CUST-01743,PROD-0010,REP-0078,2023-01-14,15,999.00,18.00,14985.00,2697.30,12287.70,PayPal,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-02362,CUST-01108,PROD-0006,REP-0134,2024-03-25,1,899.00,20.00,899.00,179.80,719.20,Invoice,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-02363,CUST-02114,PROD-0008,REP-0289,2023-03-06,3,2999.00,12.00,8997.00,1079.64,7917.36,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02364,CUST-00940,PROD-0012,REP-0089,2024-04-13,2,1499.00,5.00,2998.00,149.90,2848.10,Invoice,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-02365,CUST-01519,PROD-0011,REP-0267,2024-03-26,1,199.00,18.00,199.00,35.82,163.18,Credit Card,Completed,Partner,Europe,GBP,1.2700,High
TXN-2023-02366,CUST-00418,PROD-0007,REP-0045,2024-02-07,1,8999.00,10.00,8999.00,899.90,8099.10,Credit Card,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02367,CUST-00245,PROD-0018,REP-0078,2024-01-01,2,7999.00,15.00,15998.00,2399.70,13598.30,Wire Transfer,Completed,Direct Sales,North America,USD,1.0000,Medium
TXN-2023-02368,CUST-01008,PROD-0015,REP-0203,2023-05-05,3,4999.00,10.00,14997.00,1499.70,13497.30,PayPal,Completed,Online,North America,CAD,0.7500,High
TXN-2023-02369,CUST-00867,PROD-0003,REP-0203,2024-06-05,12,599.00,15.00,7188.00,1078.20,6109.80,PayPal,Completed,Partner,Asia-Pacific,JPY,0.0075,Low
TXN-2023-02370,CUST-00201,PROD-0001,REP-0245,2024-03-02,8,299.00,15.00,2392.00,358.80,2033.20,PayPal,Completed,Partner,Europe,EUR,1.0800,Medium
TXN-2023-02371,CUST-01809,PROD-0008,REP-0078,2023-03-08,3,2999.00,12.00,8997.00,1079.64,7917.36,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-02372,CUST-00934,PROD-0011,REP-0245,2024-08-06,15,199.00,0.00,2985.00,0.00,2985.00,PayPal,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02373,CUST-00123,PROD-0010,REP-0134,2023-07-27,12,999.00,18.00,11988.00,2157.84,9830.16,Invoice,Completed,Partner,Asia-Pacific,SGD,0.7400,High
TXN-2023-02374,CUST-01501,PROD-0007,REP-0289,2024-09-12,30,8999.00,5.00,269970.00,13498.50,256471.50,Invoice,Pending,Partner,North America,USD,1.0000,Low
TXN-2023-02375,CUST-02524,PROD-0012,REP-0045,2023-03-04,1,1499.00,20.00,1499.00,299.80,1199.20,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02376,CUST-01411,PROD-0007,REP-0045,2023-11-04,20,8999.00,18.00,179980.00,32396.40,147583.60,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02377,CUST-01100,PROD-0004,REP-0156,2023-08-02,25,5999.00,18.00,149975.00,26995.50,122979.50,Wire Transfer,Completed,Direct Sales,Asia-Pacific,SGD,0.7400,Low
TXN-2023-02378,CUST-00512,PROD-0001,REP-0267,2023-03-08,12,299.00,10.00,3588.00,358.80,3229.20,Invoice,Completed,Direct Sales,Europe,EUR,1.0800,Low
TXN-2023-02379,CUST-02588,PROD-0009,REP-0078,2023-06-09,6,99.00,18.00,594.00,106.92,487.08,Credit Card,Completed,Partner,Europe,GBP,1.2700,Medium
TXN-2023-02380,CUST-01129,PROD-0011,REP-0245,2023-01-14,1,199.00,8.00,199.00,15.92,183.08,Invoice,Completed,Partner,North America,CAD,0.7500,Low
TXN-2023-02381,CUST-01383,PROD-0009,REP-0112,2023-05-16,4,99.00,20.00,396.00,79.20,316.80,Wire Transfer,Completed,Direct Sales,Asia-Pacific,AUD,0.6700,High
TXN-2023-02382,CUST-02559,PROD-0008,REP-0156,2023-12-23,1,2999.00,15.00,2999.00,449.85,2549.15,PayPal,Completed,Online,North America,CAD,0.7500,Low
TXN-2023-02383,CUST-00262,PROD-0004,REP-0203,2023-07-30,1,5999.00,8.00,5999.00,479.92,5519.08,Wire Transfer,Completed,Direct Sales,North America,CAD,0.7500,High
TXN-2023-02384,CUST-01131,PROD-0009,REP-0078,2023-04-24,8,99.00,15.00,792.00,118.80,673.20,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02385,CUST-01228,PROD-0002,REP-0203,2023-04-18,2,2999.00,5.00,5998.00,299.90,5698.10,Credit Card,Completed,Direct Sales,North America,CAD,0.7500,Low
TXN-2023-02386,CUST-00950,PROD-0003,REP-0089,2024-08-03,12,599.00,10.00,7188.00,718.80,6469.20,Wire Transfer,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02387,CUST-00109,PROD-0009,REP-0203,2024-08-01,1,99.00,20.00,99.00,19.80,79.20,Invoice,Completed,Partner,North America,CAD,0.7500,High
TXN-2023-02388,CUST-02522,PROD-0021,REP-0289,2023-08-05,5,299.00,0.00,1495.00,0.00,1495.00,Invoice,Completed,Partner,North America,USD,1.0000,Low
TXN-2023-02389,CUST-00135,PROD-0001,REP-0134,2024-08-26,8,299.00,15.00,2392.00,358.80,2033.20,Wire Transfer,Completed,Partner,Europe,EUR,1.0800,Low
TXN-2023-02390,CUST-02016,PROD-0006,REP-0245,2024-12-29,1,899.00,10.00,899.00,89.90,809.10,Invoice,Completed,Direct Sales,Europe,GBP,1.2700,High
TXN-2023-02391,CUST-02376,PROD-0009,REP-0267,2023-02-08,3,99.00,0.00,297.00,0.00,297.00,PayPal,Completed,Direct Sales,North America,USD,1.0000,High
TXN-2023-02392,CUST-00431,PROD-0009,REP-0078,2023-03-10,2,99.00,12.00,198.00,23.76,174.24,Wire Transfer,Completed,Partner,North America,USD,1.0000,Medium
TXN-2023-02393,CUST-01405,PROD-0004,REP-0078,2023-11-07,1,5999.00,5.00,5999.00,299.95,5699.05,Credit Card,Completed,Direct Sales,North America,USD,1.0000,High
